,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
110,119,쿵푸팬더 2,여인영,씨제이이엔엠,2011-05-26,장편,미국,948,44298724500,5062722,"14,917,759,000","1,575,363",애니메이션,전체관람가,일반영화,2011,5,봄,159724465,0,"['잭 블랙', '더스틴 호프만', '성룡', '안젤리나 졸리', '세스 로건', '루시 리우', '데이빗 크로스', '제임스 홍', '양자경', '장 끌로드 반담', '빅터 가버', '게리 올드만', '데니스 헤이스버트']",8.71
111,120,아쿠아맨,제임스 완,워너브러더스 코리아,2018-12-19,장편,미국,1285,44113456704,5038134,"11,897,439,184","1,294,275",액션,12세관람가,일반영화,2018,12,겨울,216385269,0,"['앰버 허드', '제이슨 모모아', '윌렘 대포', '패트릭 윌슨', '니콜 키드먼', '돌프 룬드그렌']",8.36
112,121,공작,윤종빈,씨제이이엔엠,2018-08-08,장편,한국,1317,42759410176,4971261,"10,296,507,676","1,158,151",드라마,12세관람가,일반영화,2018,8,여름,216385269,0,"['황정민', '이성민', '조진웅', '주지훈']",6.84
113,122,인사이드 아웃,피트 닥터,월트디즈니스튜디오스코리아,2015-07-09,장편,미국,777,38015586936,4968687,"12,814,825,236","1,594,626",애니메이션,전체관람가,일반영화,2015,7,여름,217299523,0,"['에이미 포엘러', '필리스 스미스', '민디 캘링', '빌 헤이더', '루이스 블랙', '케이틀린 디아스', '카일 맥라클란', '다이안 레인']",9.09
114,124,킹스맨: 골든 서클,매튜 본,이십세기폭스코리아,2017-09-27,장편,미국,1687,40987484736,4945484,"12,306,638,886","1,419,759",액션,청소년관람불가,일반영화,2017,9,가을,219876227,0,"['태런 에저튼', '줄리안 무어', '콜린 퍼스']",8.36
115,127,바람과 함께 사라지다,김주호,넥스트엔터테인먼트월드,2012-08-08,장편,한국,694,34524377161,4897551,"8,302,901,161","1,122,802",코미디,12세관람가,일반영화,2012,8,여름,194890587,0,"['차태현', '오지호', '민효린', '성동일', '신정근', '고창석']",7.6
116,128,마션,리들리 스콧,월트디즈니스튜디오스코리아,2015-10-08,장편,미국,1132,39612764295,4875494,"12,914,889,095","1,509,471",액션,12세관람가,일반영화,2015,10,가을,217299523,0,"['크리스틴 위그', '제시카 차스테인', '맷 데이먼', '케이트 마라', '제프 다니엘스', '세바스찬 스탠']",8.43
117,129,토르: 라그나로크,타이카 와이티티,월트디즈니스튜디오스코리아,2017-10-25,장편,미국,1640,39248432595,4857152,"12,088,848,195","1,419,464",액션,12세관람가,일반영화,2017,10,가을,219876227,0,"['크리스 헴스워스', '톰 히들스턴', '케이트 블란쳇', '마크 러팔로']",8.85
118,130,어메이징 스파이더맨,마크 웹,한국소니픽쳐스릴리징브에나비스타영화,2012-06-28,장편,미국,1118,41163951235,4853123,"13,100,185,524","1,446,116",액션,12세관람가,일반영화,2012,6,여름,194890587,0,"['앤드류 가필드', '엠마 스톤', '리스 이판', '마틴 쉰', '샐리 필드']",7.77
119,131,"님아, 그 강을 건너지 마오",진모영,CGV아트하우스,2014-11-27,장편,한국,206,37354452679,4801355,"9,129,018,879","1,140,795",다큐멘터리,전체관람가,독립/예술영화,2014,11,가을,215068958,0,"['조병만', '강계열']",9.24
120,132,조선명탐정 : 각시투구꽃의 비밀,김석윤,쇼박스,2011-01-27,장편,한국,611,35841769500,4786259,"10,712,744,000","1,363,857",코미디,12세관람가,일반영화,2011,1,겨울,159724465,0,"['김명민', '오달수', '한지민']",8.12
121,133,봉오동 전투,원신연,쇼박스,2019-08-07,장편,한국,1476,40514276538,4779501,"7,782,799,628","891,383",사극,15세관람가,일반영화,2019,8,여름,226678777,0,"['유해진', '류준열', '조우진']",7.97
122,134,군도: 민란의 시대,윤종빈,쇼박스,2014-07-23,장편,한국,1394,36987755999,4774895,"9,976,707,399","1,239,945",사극,15세관람가,일반영화,2014,7,여름,215068958,0,"['하정우', '강동원']",6.95
123,135,남산의 부장들,우민호,쇼박스,2020-01-22,장편,한국,1659,41223596650,4750104,"9,851,448,590","1,113,402",드라마,15세관람가,일반영화,2020,1,겨울,59523967,1,"['이병헌', '이성민', '곽도원', '이희준', '김소진']",7.47
124,136,라이온 킹,존 파브로,월트디즈니스튜디오스코리아,2019-07-17,장편,미국,1936,41518977430,4743184,"11,620,751,790","1,218,042",어드벤처,전체관람가,일반영화,2019,7,여름,226678777,0,"['도날드 글로버', '세스 로건', '치웨텔 에지오포', '제임스 얼 존스', '빌리 아이크너', '알프리 우다드', '비욘세']",8.27
125,137,범죄와의 전쟁: 나쁜놈들 전성시대,윤종빈,쇼박스,2012-02-02,장편,한국,699,36479147500,4710454,"11,716,858,500","1,451,900",범죄,청소년관람불가,일반영화,2012,2,겨울,194890587,0,"['최민식', '하정우']",8.66
126,138,주토피아,리치 무어,월트디즈니스튜디오스코리아,2016-02-17,장편,미국,661,37077444042,4703245,"12,142,771,642","1,465,960",애니메이션,전체관람가,일반영화,2016,2,겨울,217026182,0,"['지니퍼 굿윈', '제이슨 베이트먼', '샤키라', '알란 터딕', '이드리스 엘바', 'J.K. 시몬스']",9.36
127,139,엣지 오브 투모로우,더그 라이만,워너브러더스 코리아,2014-06-04,장편,미국,801,38703942201,4697142,"12,201,872,401","1,401,887",액션,12세관람가,일반영화,2014,6,여름,215068958,0,"['톰 크루즈', '에밀리 블런트', '빌 팩스톤']",8.96
128,141,쿵푸 팬더,마크 오스본,씨제이이엔엠,2008-06-05,장편,미국,351,30000965000,4673009,"10,590,329,000","1,556,669",애니메이션,전체관람가,일반영화,2008,6,여름,147428639,0,"['잭 블랙', '더스틴 호프만', '성룡', '루시 리우', '안젤리나 졸리', '이안 맥쉐인', '데이빗 크로스', '세스 로건']",9.02
129,142,신비한 동물사전,데이빗 예이츠,워너브러더스 코리아,2016-11-16,장편,미국,1431,39337263058,4666993,"12,640,487,458","1,425,528",어드벤처,12세관람가,일반영화,2016,11,가을,217026182,0,"['에디 레드메인', '캐서린 워터스턴', '콜린 파렐', '앨리슨 수돌']",8.18
130,143,도가니,황동혁,씨제이이엔엠,2011-09-22,장편,한국,644,35566854800,4662822,"10,141,606,500","1,267,508",드라마,청소년관람불가,일반영화,2011,9,가을,159724465,0,"['공유', '정유미']",9.27
131,146,내 아내의 모든 것,민규동,넥스트엔터테인먼트월드,2012-05-17,장편,한국,563,34222160500,4598583,"11,547,286,500","1,475,165",코미디,15세관람가,일반영화,2012,5,봄,194890587,0,"['임수정', '이선균', '류승룡']",8.59
132,147,나쁜 녀석들: 더 무비,손용호,씨제이이엔엠,2019-09-11,장편,한국,1511,39560195124,4573902,"8,008,441,184","905,239",범죄,15세관람가,일반영화,2019,9,가을,226678777,0,"['마동석', '김상중', '김아중', '장기용']",6.42
133,148,판도라,박정우,넥스트엔터테인먼트월드,2016-12-07,장편,한국,1166,35965733064,4571142,"7,213,559,964","880,999",드라마,12세관람가,일반영화,2016,12,겨울,217026182,0,"['김남길', '김주현', '정진영', '김영애', '문정희', '김대명']",8.2
134,149,터미네이터 : 미래전쟁의 시작,맥지,롯데엔터테인먼트,2009-05-21,장편,미국,704,30146162133,4568891,"9,506,441,000","1,367,218",SF,15세관람가,일반영화,2009,5,봄,155398654,0,"['크리스찬 베일', '샘 워싱턴', '안톤 옐친', '문 블러드굿']",8.19
135,150,맘마미아!,필리다 로이드,유니버설픽쳐스인터내셔널 코리아,2008-09-03,장편,미국,457,29570784560,4554785,"11,275,657,333","1,646,593",멜로/로맨스,12세관람가,일반영화,2008,9,가을,147428639,0,"['메릴 스트립', '피어스 브로스넌', '콜린 퍼스', '스텔란 스카스가드', '아만다 사이프리드']",8.43
136,151,연가시,박정우,씨제이이엔엠,2012-07-05,장편,한국,759,32154766664,4513026,"7,819,583,000","1,040,068",공포(호러),15세관람가,일반영화,2012,7,여름,194890587,0,"['김명민', '문정희', '김동완', '이하늬']",7.16
137,152,아이언맨 2,존 파브로,씨제이이엔엠,2010-04-29,장편,미국,757,33161943100,4498335,"10,697,867,500","1,370,291",SF,12세관람가,일반영화,2010,4,봄,147759214,0,"['로버트 다우니 주니어', '기네스 팰트로', '돈 치들', '스칼릿 조핸슨', '미키 루크']",7.37
138,153,강철비,양우석,넥스트엔터테인먼트월드,2017-12-14,장편,한국,1426,35477912466,4451336,"8,694,723,516","1,060,541",액션,15세관람가,일반영화,2017,12,겨울,219876227,0,"['정우성', '곽도원']",8.33
139,154,해리포터와 죽음의 성물2,데이빗 예이츠,워너브러더스 코리아,2011-07-13,장편,미국,757,34507819000,4400298,"11,183,806,000","1,361,311",판타지,전체관람가,일반영화,2011,7,여름,159724465,0,"['다니엘 래드클리프', '엠마 왓슨', '루퍼트 그린트']",9.33
140,155,다만 악에서 구하소서,홍원찬,씨제이이엔엠,2020-08-05,장편,한국,1998,38554527990,4352669,"8,906,277,620","984,042",범죄,15세관람가,일반영화,2020,8,여름,59523967,1,"['황정민', '이정재', '박정민', '박소이']",7.61
141,156,헌트,이정재,플러스엠 엔터테인먼트,2022-08-10,장편,한국,1625,44573032153,4350029,"10,985,286,495","1,052,205",액션,15세관람가,일반영화,2022,8,여름,112805094,1,"['이정재', '정우성', '전혜진', '허성태', '고윤정', '김종수', '정만식']",8.34
142,157,아이언맨,존 파브로,씨제이이엔엠,2008-04-30,장편,미국,592,27802744668,4316003,"9,029,366,168","1,329,214",SF,12세관람가,일반영화,2008,4,봄,147428639,0,"['로버트 다우니 주니어', '테렌스 하워드', '제프 브리지스', '기네스 팰트로']",8.93
143,158,엑스맨: 데이즈 오브 퓨처 패스트,브라이언 싱어,이십세기폭스코리아,2014-05-22,장편,미국,1056,34654558766,4313871,"11,315,080,666","1,345,720",액션,12세관람가,일반영화,2014,5,봄,215068958,0,"['제니퍼 로렌스', '휴 잭맨', '제임스 맥어보이', '마이클 패스벤더']",8.89
144,159,강철중: 공공의 적 1-1,강우석,씨제이이엔엠,2008-06-19,장편,한국,659,28465757767,4300670,"9,048,970,100","1,298,197",드라마,15세관람가,일반영화,2008,6,여름,147428639,0,"['설경구', '정재영']",8.53
145,160,아가씨,박찬욱,씨제이이엔엠,2016-06-01,장편,한국,1171,35114332791,4277071,"10,881,501,871","1,283,972",스릴러,청소년관람불가,일반영화,2016,6,여름,217026182,0,"['김민희', '김태리', '하정우', '조진웅']",7.16
146,162,어메이징 스파이더맨 2,마크 웹,월트디즈니스튜디오스코리아,2014-04-23,장편,미국,1312,34869056800,4168350,"10,562,832,700","1,187,974",액션,12세관람가,일반영화,2014,4,봄,215068958,0,"['엠마 스톤', '앤드류 가필드']",7.78
147,163,인디아나 존스 4 : 크리스탈 해골의 왕국,스티븐 스필버그,씨제이이엔엠,2008-05-22,장편,미국,660,26693951667,4136101,"8,495,873,167","1,245,028",액션,12세관람가,일반영화,2008,5,봄,147428639,0,"['해리슨 포드', '케이트 블란쳇', '카렌 알렌', '샤이아 라보프', '레이 윈스턴']",7.45
148,164,용의자,원신연,쇼박스,2013-12-24,장편,한국,807,30037161000,4131248,"7,563,772,000","997,760",액션,15세관람가,일반영화,2013,12,겨울,213351030,0,"['공유', '박희순', '조성하', '유다인', '김성균', '조재윤']",8.39
149,165,건축학개론,이용주,롯데엔터테인먼트,2012-03-22,장편,한국,593,30219800500,4110645,"11,003,948,000","1,431,173",멜로/로맨스,12세관람가,일반영화,2012,3,봄,194890587,0,"['엄태웅', '한가인', '이제훈', '수지']",8.68
150,167,미이라 3:황제의 무덤,롭 코헨,유니버설픽쳐스인터내셔널 코리아,2008-07-30,장편,미국,527,26222207084,4090795,"6,942,890,084","1,027,371",액션,12세관람가,일반영화,2008,7,여름,147428639,0,"['브렌든 프레이저', '이연걸', '마리아 벨로', '존 한나', '양자경', '루크 포드', '이사벨라 롱']",5.65
151,168,7급 공무원,신태라,롯데엔터테인먼트,2009-04-22,장편,한국,475,26701311856,4088799,"8,090,460,000","1,173,540",코미디,12세관람가,일반영화,2009,4,봄,155398654,0,"['김하늘', '강지환']",8.28
152,169,다크 나이트,크리스토퍼 놀란, 해리슨앤컴퍼니,2008-08-06,장편,미국,462,27059471306,4087355,"10,406,924,000","1,487,898",범죄,15세관람가,일반영화,2008,8,여름,147428639,0,"['크리스찬 베일', '히스 레저', '아론 에크하트']",9.34
153,171,댄싱퀸,이석훈,씨제이이엔엠,2012-01-18,장편,한국,534,30129259500,4057546,"8,223,006,000","1,055,086",코미디,12세관람가,일반영화,2012,1,겨울,194890587,0,"['황정민', '엄정화']",8.87
154,172,우리 생애 최고의 순간,임순례,싸이더스,2008-01-10,장편,한국,418,26151780425,4044582,"8,551,706,425","1,264,173",드라마,전체관람가,일반영화,2008,1,겨울,147428639,0,"['문소리', '김정은', '엄태웅', '김지영', '조은지', '차민지']",8.57
155,173,꾼,장창원,쇼박스,2017-11-22,장편,한국,1314,31313568795,4018341,"7,524,464,445","931,901",범죄,15세관람가,일반영화,2017,11,가을,219876227,0,"['현빈', '유지태', '배성우', '박성웅', '나나', '안세하']",7.63
156,174,혹성탈출: 반격의 서막,맷 리브스,이십세기폭스코리아,2014-07-10,장편,미국,922,31509793095,4002134,"9,067,860,195","1,095,630",액션,12세관람가,일반영화,2014,7,여름,215068958,0,"['앤디 서키스', '게리 올드만', '제이슨 클락', '주디 그리어', '케리 러셀']",8.54
157,175,타짜-신의 손,강형철,롯데엔터테인먼트,2014-09-03,장편,한국,890,32267244827,4001813,"8,495,857,527","1,016,403",드라마,청소년관람불가,일반영화,2014,9,가을,215068958,0,"['T.O.P', '신세경', '곽도원', '이하늬']",7.26
158,177,쿵푸팬더3,알레산드로 칼로니,씨제이이엔엠,2016-01-28,장편,미국,1365,31340798156,3984812,"8,695,148,256","1,045,418",애니메이션,전체관람가,일반영화,2016,1,겨울,217026182,0,"['잭 블랙', '안젤리나 졸리', '성룡', '세스 로건', '루시 리우', '데이빗 크로스', '제임스 홍', '케이트 허드슨', '브라이언 크랜스톤', '더스틴 호프만', 'J.K. 시몬스']",8.63
159,178,캡틴 아메리카: 윈터 솔져,안소니 루소,월트디즈니스튜디오스코리아,2014-03-26,장편,미국,1106,31710585385,3963220,"10,405,400,885","1,237,982",액션,15세관람가,일반영화,2014,3,봄,215068958,0,"['스칼릿 조핸슨', '크리스 에반스', '사무엘 L. 잭슨']",8.94
160,180,박수건달,조진규,쇼박스,2013-01-09,장편,한국,599,28343986569,3893216,"6,808,915,069","894,127",코미디,15세관람가,일반영화,2013,1,겨울,213351030,0,"['박신양', '김정태', '엄지원', '정혜영']",8.13
161,181,베놈,루벤 플레셔,소니픽쳐스엔터테인먼트코리아극장배급지점,2018-10-03,장편,미국,1308,34100211207,3888096,"9,452,036,857","1,026,909",액션,15세관람가,일반영화,2018,10,가을,216385269,0,"['톰 하디', '미셸 윌리엄스']",7.91
162,183,조선명탐정 : 사라진 놉의 딸,김석윤,쇼박스,2015-02-11,장편,한국,811,30456879428,3872015,"6,908,501,928","845,522",사극,12세관람가,일반영화,2015,2,겨울,217299523,0,"['김명민', '오달수', '이연희']",7.68
163,185,역린,이재규,롯데엔터테인먼트,2014-04-30,장편,한국,1054,29893297890,3849433,"8,426,821,290","1,044,988",사극,15세관람가,일반영화,2014,4,봄,215068958,0,"['현빈', '정재영', '조정석', '조재현', '한지민']",7.1
164,186,매드 맥스: 분노의 도로,조지 밀러,워너브러더스 코리아,2015-05-14,장편,미국,799,32906364462,3842441,"11,443,176,062","1,271,954",액션,15세관람가,일반영화,2015,5,봄,217299523,0,"['톰 하디', '샤를리즈 테론', '니콜라스 홀트']",8.82
