,순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
367,428,23 아이덴티티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144927,https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144927_P11_094123.jpg,2016,['M. 나이트 샤말란'],"['제임스 맥어보이', '안야 테일러 조이']",7.66
368,429,PMC: 더 벙커,https://movie.naver.com/movie/bi/mi/basic.nhn?code=166092,https://ssl.pstatic.net/imgmovie/mdi/mit110/1660/166092_P35_104446.jpg,2018,['김병우'],"['하정우', '이선균']",5.2
369,431,아이스 에이지 4: 대륙 이동설,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82227,https://ssl.pstatic.net/imgmovie/mdi/mit110/0822/82227_P38_135522.jpg,2012,"['스티브 마티노', '마이크 트메이어']","['존 레귀자모', '레이 로마노', '데니스 리어리', '퀸 라티파', '제니퍼 로페즈']",8.24
370,432,공모자들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85855,https://ssl.pstatic.net/imgmovie/mdi/mit110/0858/85855_P10_155458.jpg,2012,['김홍선'],"['임창정', '최다니엘', '오달수', '조윤희']",7.03
371,433,그대를 사랑합니다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73476,https://ssl.pstatic.net/imgmovie/mdi/mit110/0734/73476_P05_135448.jpg,2010,['추창민'],"['이순재', '윤소정', '송재호', '김수미']",9.33
372,434,인질,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185614,https://ssl.pstatic.net/imgmovie/mdi/mit110/1856/185614_P72_144702.jpg,2021,['필감성'],"['황정민', '김재범', '이유미', '류경수', '정재원', '이규원', '이호정']",6.5
373,435,임금님의 사건수첩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144280,https://ssl.pstatic.net/imgmovie/mdi/mit110/1442/144280_P81_100128.jpg,2016,['문현성'],"['이선균', '안재홍']",7.73
374,436,고사: 피의 중간고사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=48598,https://ssl.pstatic.net/imgmovie/mdi/mit110/0485/D8598-00.jpg,2008,['창감독'],"['이범수', '윤정희', '남규리', '김범']",6.82
375,437,마다가스카3 : 이번엔 서커스다!,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86381,https://ssl.pstatic.net/imgmovie/mdi/mit110/0863/86381_P63_174049.jpg,2012,"['에릭 다넬', '톰 맥그라스', '콘래드 버논']","['벤 스틸러', '데이빗 쉼머', '제이다 핀켓 스미스', '크리스 록', '프란시스 맥도맨드', '제시카 차스테인']",9.02
376,438,걸캅스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174065,https://ssl.pstatic.net/imgmovie/mdi/mit110/1740/174065_P44_174038.jpg,2018,['정다원'],"['라미란', '이성경']",5.69
377,439,블랙 스완,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72058,https://ssl.pstatic.net/imgmovie/mdi/mit110/0720/72058_P27_161216.jpg,2010,['대런 아로노프스키'],"['나탈리 포트만', '뱅상 카셀', '밀라 쿠니스']",8.72
378,440,분노의 질주: 언리미티드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74632,https://ssl.pstatic.net/imgmovie/mdi/mit110/0746/74632_P11_144629.jpg,2011,['저스틴 린'],"['빈 디젤', '폴 워커', '드웨인 존슨']",8.95
379,442,우아한 거짓말,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106522,https://ssl.pstatic.net/imgmovie/mdi/mit110/1065/106522_P17_093858.jpg,2013,['이한'],"['김희애', '고아성', '김유정', '김향기']",8.41
380,443,하울링,https://movie.naver.com/movie/bi/mi/basic.nhn?code=81128,https://ssl.pstatic.net/imgmovie/mdi/mit110/0811/81128_P39_133830.jpg,2012,['유하'],"['송강호', '이나영']",6.77
381,444,두근두근 내 인생,https://movie.naver.com/movie/bi/mi/basic.nhn?code=116532,https://ssl.pstatic.net/imgmovie/mdi/mit110/1165/116532_P90_092905.jpg,2014,['이재용'],"['강동원', '송혜교', '조성목']",7.1
382,445,사자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178544,https://ssl.pstatic.net/imgmovie/mdi/mit110/1785/178544_P17_104316.jpg,2019,['김주환'],"['박서준', '안성기', '우도환']",6.88
383,446,닥터 두리틀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159866,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159866_P08_114330.jpg,2020,['스티븐 개건'],['로버트 다우니 주니어'],6.62
384,447,스타트렉 다크니스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74565,https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74565_P50_114752.jpg,2013,['J.J. 에이브럼스'],"['크리스 파인', '재커리 퀸토', '조 샐다나', '베네딕트 컴버배치', '칼 어번', '사이먼 페그', '안톤 옐친', '존 조', '앨리스 이브']",8.97
385,448,창궐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160487,https://ssl.pstatic.net/imgmovie/mdi/mit110/1604/160487_P48_113750.jpg,2018,['김성훈'],"['현빈', '장동건']",5.06
386,449,로빈 후드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65994,https://ssl.pstatic.net/imgmovie/mdi/mit110/0659/65994_P15_113332.jpg,2010,['리들리 스콧'],"['러셀 크로우', '케이트 블란쳇', '막스 폰 시도우']",7.31
387,450,더 폰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134982,https://ssl.pstatic.net/imgmovie/mdi/mit110/1349/134982_P120_154959.jpg,2015,['김봉주'],"['손현주', '엄지원', '배성우']",6.77
388,451,성난황소,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174835,https://ssl.pstatic.net/imgmovie/mdi/mit110/1748/174835_P26_105639.jpg,2018,['김민호'],"['마동석', '송지효']",7.46
389,452,300: 제국의 부활,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91192,https://ssl.pstatic.net/imgmovie/mdi/mit110/0911/91192_P21_170603.jpg,2014,['노암 머로'],"['에바 그린', '설리반 스탭플턴', '로드리고 산토로', '레나 헤디']",7.17
390,453,라이프 오브 파이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87309,https://ssl.pstatic.net/imgmovie/mdi/mit110/0873/87309_P40_102555.jpg,2012,['이안'],"['수라즈 샤르마', '이르판 칸']",8.88
391,454,지구가 멈추는 날,https://movie.naver.com/movie/bi/mi/basic.nhn?code=44477,https://ssl.pstatic.net/imgmovie/mdi/mit110/0444/D4477-00.jpg,2008,['스콧 데릭슨'],"['키아누 리브스', '제니퍼 코넬리']",4.64
392,455,적벽대전 1부 - 거대한 전쟁의 시작,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65669,https://ssl.pstatic.net/imgmovie/mdi/mit110/0656/F5669-01.jpg,2008,['오우삼'],"['양조위', '금성무', '장풍의', '장첸', '자오웨이', '후준', '나카무라 시도', '린즈링']",6.81
393,456,삼진그룹 영어토익반,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189141,https://ssl.pstatic.net/imgmovie/mdi/mit110/1891/189141_P52_153007.jpg,2020,['이종필'],"['고아성', '이솜', '박혜수']",8.25
394,457,무적자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61115,https://ssl.pstatic.net/imgmovie/mdi/mit110/0611/61115_P31_091252.jpg,2010,['송해성'],"['주진모', '송승헌', '김강우', '조한선']",5.6
395,459,위플래쉬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119632,https://ssl.pstatic.net/imgmovie/mdi/mit110/1196/119632_P49_103013.jpg,2014,['데이미언 셔젤'],"['마일즈 텔러', 'J.K. 시몬스']",8.82
396,459,위플래쉬,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104189,https://ssl.pstatic.net/imgmovie/mdi/mit110/1041/104189_P01_184328.jpg,2013,['데이미언 셔젤'],"['J.K. 시몬스', '조니 시몬스']",7.92
397,460,범블비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164139,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164139_P12_153521.jpg,2018,['트래비스 나이트'],"['헤일리 스테인펠드', '존 시나']",8.09
398,461,용의자X,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89873,https://ssl.pstatic.net/imgmovie/mdi/mit110/0898/89873_P30_164307.jpg,2012,['방은진'],"['류승범', '이요원', '조진웅']",7.67
399,462,듄,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191559,https://ssl.pstatic.net/imgmovie/mdi/mit110/1915/191559_P14_134802.jpg,2021,['드니 빌뇌브'],"['티모시 샬라메', '레베카 퍼거슨', '오스카 아이삭']",7.98
400,463,도어락,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171755,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171755_P39_140011.jpg,2018,['이권'],"['공효진', '김예원', '김성오']",5.83
401,464,도굴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193194,https://ssl.pstatic.net/imgmovie/mdi/mit110/1931/193194_P39_110323.jpg,2020,['박정배'],"['이제훈', '조우진', '신혜선', '임원희']",7.25
402,465,외계+인 1부,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192151,https://ssl.pstatic.net/imgmovie/mdi/mit110/1921/192151_P38_182401.jpg,2022,['최동훈'],"['류준열', '김우빈', '김태리', '소지섭', '염정아', '조우진', '김의성']",7.59
403,466,유감스러운 도시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51306,https://ssl.pstatic.net/imgmovie/mdi/mit110/0513/E1306-00.jpg,2008,['김동원'],"['정준호', '정웅인', '정운택', '박상민', '김상중']",6.01
404,468,정직한 후보,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186821,https://ssl.pstatic.net/imgmovie/mdi/mit110/1868/186821_P40_102950.jpg,2019,['장유정'],"['라미란', '김무열', '나문희', '윤경호']",7.72
405,469,벼랑 위의 포뇨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66464,https://ssl.pstatic.net/imgmovie/mdi/mit110/0664/F6464-01.jpg,2008,['미야자키 하야오'],"['나라 유리아', '도이 히로키', '야마구치 토모코']",8.23
406,470,오블리비언,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85633,https://ssl.pstatic.net/imgmovie/mdi/mit110/0856/85633_P63_114622.jpg,2013,['조셉 코신스키'],"['톰 크루즈', '모건 프리먼', '올가 쿠릴렌코']",8.27
407,471,몬스터 호텔 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122596,https://ssl.pstatic.net/imgmovie/mdi/mit110/1225/122596_P13_184705.jpg,2015,['젠디 타타코브스키'],"['아담 샌들러', '셀레나 고메즈', '스티브 부세미', '케빈 제임스']",8.59
408,472,엑소더스: 신들과 왕들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113377,https://ssl.pstatic.net/imgmovie/mdi/mit110/1133/113377_P10_162324.jpg,2014,['리들리 스콧'],"['크리스찬 베일', '조엘 에저튼']",7.1
409,473,퍼펙트 게임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76048,https://ssl.pstatic.net/imgmovie/mdi/mit110/0760/76048_P02_103004.jpg,2011,['박희곤'],"['조승우', '양동근', '최정원']",8.94
410,474,드래곤 길들이기 3,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109193,https://ssl.pstatic.net/imgmovie/mdi/mit110/1091/109193_P21_103935.jpg,2019,['딘 데블로이스'],"['제이 바루첼', '케이트 블란쳇', '아메리카 페레라', 'F. 머레이 아브라함', '키트 해링턴', '크레이그 퍼거슨']",9.26
411,475,리틀 포레스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154449,https://ssl.pstatic.net/imgmovie/mdi/mit110/1544/154449_P27_141613.jpg,2018,['임순례'],"['김태리', '류준열', '문소리', '진기주']",8.84
412,476,인디펜던스 데이: 리써전스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74866,https://ssl.pstatic.net/imgmovie/mdi/mit110/0748/74866_P41_131759.jpg,2016,['롤랜드 에머리히'],"['리암 헴스워스', '제프 골드브럼', '비비카 A. 폭스', '샤를로뜨 갱스부르', '조이 킹', '마이카 먼로', '윌리암 피츠너', '빌 풀만', '제시 어셔']",7.23
413,478,교섭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184513,https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184513_P20_164436.jpg,2022,['임순례'],"['황정민', '현빈', '강기영']",5.79
414,479,토이 스토리 3,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66463,https://ssl.pstatic.net/imgmovie/mdi/mit110/0664/66463_P46_190114.jpg,2010,['리 언크리치'],"['톰 행크스', '팀 알렌', '조안 쿠삭']",9.4
415,480,나니아 연대기 - 캐스피언 왕자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66143,https://ssl.pstatic.net/imgmovie/mdi/mit110/0661/66143_P88_152335.jpg,2008,['앤드류 아담슨'],"['벤 반스', '조지 헨리', '스캔다 케인즈', '윌리암 모즐리', '안나 팝플웰']",8.63
416,483,스윙키즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164101,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164101_P62_155759.jpg,2018,['강형철'],"['도경수', '자레드 그라임스', '박혜수', '오정세', '김민호']",8.41
417,484,부라더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160749,https://ssl.pstatic.net/imgmovie/mdi/mit110/1607/160749_P76_094827.jpg,2017,['장유정'],"['마동석', '이동휘', '이하늬']",7.28
418,485,해무,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109753,https://ssl.pstatic.net/imgmovie/mdi/mit110/1097/109753_P10_095813.jpg,2014,['심성보'],"['김윤석', '박유천', '한예리', '이희준', '문성근', '김상호', '유승목']",6.82
419,486,브레이킹 던 part1,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74567,https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74567_P03_102453.jpg,2011,['빌 콘돈'],"['크리스틴 스튜어트', '로버트 패틴슨']",7.03
420,487,새미의 어드벤쳐 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94506,https://ssl.pstatic.net/imgmovie/mdi/mit110/0945/94506_P21_112038.jpg,2012,['벤 스타센'],"['빌리 웅거', '팻 캐럴', '카를로스 맥쿨러스 2세', '이사벨 퍼만', '멜라니 그리피스', '크리스 앤드류 시울라', '신다 애덤스', '테리 더글러스', '카터 하스팅스', '케이틀린 메이어', '실리에 레이나모', '더글러스 리안 로스', '마이클 선 리', '조 토마스', '윌리 제임스 워렌 주니어', '대런 카포지']",8.64
421,488,위대한 개츠비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88461,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88461_P29_154229.jpg,2013,['바즈 루어만'],"['레오나르도 디카프리오', '캐리 멀리건', '조엘 에저튼', '아일라 피셔', '토비 맥과이어']",8.46
422,489,말레피센트 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167635,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167635_P27_100146.jpg,2019,['요아킴 뢰닝'],"['안젤리나 졸리', '엘르 패닝', '미셸 파이퍼']",6.97
423,490,인간중독,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113353,https://ssl.pstatic.net/imgmovie/mdi/mit110/1133/113353_P79_101531.jpg,2014,['김대우'],"['송승헌', '임지연', '조여정', '온주완']",6.73
424,491,나의 특별한 형제,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175366,https://ssl.pstatic.net/imgmovie/mdi/mit110/1753/175366_P31_101140.jpg,2018,['육상효'],"['신하균', '이광수', '이솜']",8.95
425,493,다이하드: 굿 데이 투 다이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79102,https://ssl.pstatic.net/imgmovie/mdi/mit110/0791/79102_P01_154821.jpg,2013,['존 무어'],"['브루스 윌리스', '제이 코트니', '메리 엘리자베스 윈스티드']",7.12
426,494,탐정 홍길동: 사라진 마을,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115504,https://ssl.pstatic.net/imgmovie/mdi/mit110/1155/115504_P115_175920.jpg,2016,['조성희'],"['이제훈', '김성균']",7.75
427,496,런닝맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93654,https://ssl.pstatic.net/imgmovie/mdi/mit110/0936/93654_P34_140420.jpg,2012,['조동오'],"['신하균', '이태리', '김상호', '조은지', '오정세']",7.78
428,497,구르믈 버서난 달처럼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52234,https://ssl.pstatic.net/imgmovie/mdi/mit110/0522/52234_P127_102738.jpg,2010,['이준익'],"['황정민', '차승원', '한지혜', '백성현']",6.83
429,498,위대한 쇼맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106360,https://ssl.pstatic.net/imgmovie/mdi/mit110/1063/106360_P18_104023.jpg,2017,['마이클 그레이시'],"['휴 잭맨', '미셸 윌리엄스', '잭 에프론', '레베카 퍼거슨', '젠데이아 콜먼']",9.41
430,500,벤허,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125468,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125468_P11_175408.jpg,2016,['티무르 베크맘베토브'],"['잭 휴스턴', '나자닌 보니아디', '할룩 빌기너', '요한 필립 애스백', '토비 켑벨', '모건 프리먼', '로드리고 산토로']",8.26
431,501,말레피센트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92003,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92003_P10_135709.jpg,2014,['로버트 스트롬버그'],"['안젤리나 졸리', '엘르 패닝', '샬토 코플리', '주노 템플']",8.25
432,502,라스트 에어벤더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52541,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/52541_P54_180825.jpg,2010,['M. 나이트 샤말란'],"['노아 링어', '잭슨 라스본', '니콜라 펠츠', '데브 파텔']",4.74
433,503,기억의 밤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160399,https://ssl.pstatic.net/imgmovie/mdi/mit110/1603/160399_P90_133829.jpg,2017,['장항준'],"['강하늘', '김무열']",8.19
434,504,골든슬럼버,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158112,https://ssl.pstatic.net/imgmovie/mdi/mit110/1581/158112_P21_142329.jpg,2017,['노동석'],"['강동원', '김의성', '한효주', '김성균', '김대명']",5.15
435,505,램페이지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162249,https://ssl.pstatic.net/imgmovie/mdi/mit110/1622/162249_P12_113544.jpg,2018,['브래드 페이튼'],"['드웨인 존슨', '제프리 딘 모건', '말린 애커맨', '나오미 해리스']",8.29
436,506,해피 데스데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164932,https://ssl.pstatic.net/imgmovie/mdi/mit110/1649/164932_P10_113744.jpg,2017,['크리스토퍼 랜던'],"['제시카 로테', '이스라엘 브로우사드']",8.2
437,508,브이아이피,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152170,https://ssl.pstatic.net/imgmovie/mdi/mit110/1521/152170_P53_112249.jpg,2017,['박훈정'],"['장동건', '김명민', '박희순', '이종석']",6.53
438,509,특별시민,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146485,https://ssl.pstatic.net/imgmovie/mdi/mit110/1464/146485_P106_150720.jpg,2016,['박인제'],"['최민식', '곽도원', '심은경', '문소리', '라미란', '류혜영', '이기홍']",7.38
439,511,포드 V 페라리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181710,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181710_P21_111616.jpg,2019,['제임스 맨골드'],"['크리스찬 베일', '맷 데이먼']",9.48
440,513,차형사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88252,https://ssl.pstatic.net/imgmovie/mdi/mit110/0882/88252_P12_155619.jpg,2012,['신태라'],"['강지환', '성유리', '이수혁', '김영광', '신민철']",7.47
441,514,은교,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88295,https://ssl.pstatic.net/imgmovie/mdi/mit110/0882/88295_P05_102631.jpg,2012,['정지우'],"['박해일', '김무열', '김고은']",7.05
